Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-0.119999599,0.0000024,100000
Channel 1 (PXI1Slot5/1),-0.119999599,0.0000024,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1),,
1.566159859,-3.52594559,0.0004944,
1.564800333,-3.531396187,0.0004968,
1.566159859,-3.532758836,0.0004992,
1.568878912,-3.530033537,0.0005016,
1.571597966,-3.52458294,0.000504,
1.572957492,-3.521857642,0.0005064,
1.568878912,-3.52458294,0.0005088,
1.571597966,-3.523220291,0.0005112,
1.566159859,-3.52458294,0.0005136,
1.577036072,-3.527308239,0.000516,
1.572957492,-3.521857642,0.0005184,
1.568878912,-3.528670888,0.0005208,
1.574317019,-3.52594559,0.0005232,
1.567519386,-3.521857642,0.0005256,
1.581114651,-3.521857642,0.000528,
1.579755125,-3.527308239,0.0005304,
1.577036072,-3.516407045,0.0005328,
1.571597966,-3.52594559,0.0005352,
1.579755125,-3.519132343,0.0005376,
1.571597966,-3.523220291,0.00054,
1.564800333,-3.532758836,0.0005424,
1.578395598,-3.521857642,0.0005448,
1.574317019,-3.523220291,0.0005472,
1.572957492,-3.527308239,0.0005496,
1.571597966,-3.515044395,0.000552,
1.570238439,-3.530033537,0.0005544,
1.570238439,-3.527308239,0.0005568,
1.567519386,-3.516407045,0.0005592,
1.570238439,-3.516407045,0.0005616,
1.572957492,-3.527308239,0.000564,
1.582474178,-3.520494992,0.0005664,
1.571597966,-3.517769694,0.0005688,
1.564800333,-3.531396187,0.0005712,
1.571597966,-3.521857642,0.0005736,
1.578395598,-3.509593798,0.000576,
1.567519386,-3.52594559,0.0005784,
1.577036072,-3.52458294,0.0005808,
1.582474178,-3.520494992,0.0005832,
1.571597966,-3.523220291,0.0005856,
1.574317019,-3.528670888,0.000588,
1.570238439,-3.521857642,0.0005904,
1.571597966,-3.527308239,0.0005928,
1.572957492,-3.52594559,0.0005952,
1.579755125,-3.527308239,0.0005976,
1.572957492,-3.52458294,0.0006,
1.571597966,-3.52458294,0.0006024,
1.583833704,-3.52458294,0.0006048,
1.572957492,-3.520494992,0.0006072,
1.575676545,-3.516407045,0.0006096,
1.582474178,-3.52458294,0.000612,
1.577036072,-3.523220291,0.0006144,
1.568878912,-3.516407045,0.0006168,
1.575676545,-3.519132343,0.0006192,
1.575676545,-3.521857642,0.0006216,
1.570238439,-3.528670888,0.000624,
1.570238439,-3.530033537,0.0006264,
1.571597966,-3.523220291,0.0006288,
1.572957492,-3.520494992,0.0006312,
1.578395598,-3.530033537,0.0006336,
1.571597966,-3.52458294,0.000636,
1.568878912,-3.523220291,0.0006384,
1.582474178,-3.52594559,0.0006408,
1.575676545,-3.523220291,0.0006432,
1.563440806,-3.521857642,0.0006456,
1.575676545,-3.527308239,0.000648,
1.572957492,-3.530033537,0.0006504,
1.581114651,-3.527308239,0.0006528,
1.578395598,-3.512319097,0.0006552,
1.570238439,-3.523220291,0.0006576,
1.575676545,-3.52458294,0.00066,
1.581114651,-3.527308239,0.0006624,
1.574317019,-3.516407045,0.0006648,
1.570238439,-3.516407045,0.0006672,
1.572957492,-3.527308239,0.0006696,
1.579755125,-3.519132343,0.000672,
1.571597966,-3.520494992,0.0006744,
1.570238439,-3.52458294,0.0006768,
1.574317019,-3.523220291,0.0006792,
1.577036072,-3.520494992,0.0006816,
1.575676545,-3.520494992,0.000684,
1.572957492,-3.520494992,0.0006864,
1.577036072,-3.512319097,0.0006888,
1.582474178,-3.510956448,0.0006912,
1.579755125,-3.523220291,0.0006936,
1.575676545,-3.510956448,0.000696,
1.581114651,-3.516407045,0.0006984,
1.577036072,-3.500055254,0.0007008,
1.582474178,-3.510956448,0.0007032,
1.579755125,-3.52458294,0.0007056,
1.585193231,-3.517769694,0.000708,
1.577036072,-3.519132343,0.0007104,
1.582474178,-3.521857642,0.0007128,
1.574317019,-3.513681746,0.0007152,
1.572957492,-3.527308239,0.0007176,
1.578395598,-3.516407045,0.00072,
1.574317019,-3.515044395,0.0007224,
1.574317019,-3.519132343,0.0007248,
1.574317019,-3.516407045,0.0007272,
1.582474178,-3.517769694,0.0007296,
1.572957492,-3.515044395,0.000732,
1.577036072,-3.517769694,0.0007344,
1.571597966,-3.516407045,0.0007368,
1.587912284,-3.515044395,0.0007392,
1.575676545,-3.513681746,0.0007416,
1.575676545,-3.515044395,0.000744,
1.578395598,-3.513681746,0.0007464,
1.581114651,-3.5068685,0.0007488,
1.572957492,-3.516407045,0.0007512,
1.585193231,-3.517769694,0.0007536,
1.581114651,-3.519132343,0.000756,
1.582474178,-3.516407045,0.0007584,
1.570238439,-3.521857642,0.0007608,
1.585193231,-3.512319097,0.0007632,
1.577036072,-3.515044395,0.0007656,
1.574317019,-3.523220291,0.000768,
1.579755125,-3.510956448,0.0007704,
1.572957492,-3.516407045,0.0007728,
1.586552757,-3.516407045,0.0007752,
1.582474178,-3.516407045,0.0007776,
1.578395598,-3.517769694,0.00078,
1.568878912,-3.530033537,0.0007824,
1.578395598,-3.519132343,0.0007848,
1.579755125,-3.512319097,0.0007872,
1.575676545,-3.517769694,0.0007896,
1.566159859,-3.534121485,0.000792,
1.579755125,-3.519132343,0.0007944,
1.575676545,-3.519132343,0.0007968,
1.570238439,-3.510956448,0.0007992,
1.571597966,-3.510956448,0.0008016,
1.572957492,-3.52594559,0.000804,
1.579755125,-3.521857642,0.0008064,
1.577036072,-3.520494992,0.0008088,
1.581114651,-3.515044395,0.0008112,
1.570238439,-3.520494992,0.0008136,
1.575676545,-3.52594559,0.000816,
1.568878912,-3.517769694,0.0008184,
1.577036072,-3.520494992,0.0008208,
1.571597966,-3.515044395,0.0008232,
1.568878912,-3.516407045,0.0008256,
1.579755125,-3.521857642,0.000828,
1.579755125,-3.510956448,0.0008304,
1.577036072,-3.528670888,0.0008328,
1.572957492,-3.520494992,0.0008352,
1.581114651,-3.515044395,0.0008376,
1.574317019,-3.517769694,0.00084,
1.582474178,-3.516407045,0.0008424,
1.583833704,-3.512319097,0.0008448,
1.572957492,-3.5068685,0.0008472,
1.583833704,-3.516407045,0.0008496,
1.572957492,-3.519132343,0.000852,
1.582474178,-3.516407045,0.0008544,
1.577036072,-3.504143201,0.0008568,
1.575676545,-3.517769694,0.0008592,
1.578395598,-3.515044395,0.0008616,
1.581114651,-3.516407045,0.000864,
1.574317019,-3.521857642,0.0008664,
1.585193231,-3.513681746,0.0008688,
1.570238439,-3.512319097,0.0008712,
1.570238439,-3.519132343,0.0008736,
1.582474178,-3.501417903,0.000876,
1.575676545,-3.515044395,0.0008784,
1.570238439,-3.521857642,0.0008808,
1.582474178,-3.504143201,0.0008832,
1.571597966,-3.515044395,0.0008856,
1.575676545,-3.528670888,0.000888,
1.581114651,-3.523220291,0.0008904,
1.583833704,-3.520494992,0.0008928,
1.571597966,-3.517769694,0.0008952,
1.575676545,-3.516407045,0.0008976,
1.577036072,-3.517769694,0.0009,
1.578395598,-3.494604657,0.0009024,
1.579755125,-3.52594559,0.0009048,
1.577036072,-3.520494992,0.0009072,
1.582474178,-3.5068685,0.0009096,
1.570238439,-3.510956448,0.000912,
1.581114651,-3.521857642,0.0009144,
1.579755125,-3.510956448,0.0009168,
1.581114651,-3.501417903,0.0009192,
1.577036072,-3.516407045,0.0009216,
1.577036072,-3.510956448,0.000924,
1.582474178,-3.512319097,0.0009264,
1.577036072,-3.520494992,0.0009288,
1.58927181,-3.528670888,0.0009312,
1.572957492,-3.516407045,0.0009336,
1.577036072,-3.515044395,0.000936,
1.583833704,-3.512319097,0.0009384,
1.575676545,-3.517769694,0.0009408,
1.583833704,-3.516407045,0.0009432,
1.585193231,-3.510956448,0.0009456,
1.579755125,-3.512319097,0.000948,
1.570238439,-3.523220291,0.0009504,
1.578395598,-3.508231149,0.0009528,
1.582474178,-3.508231149,0.0009552,
1.575676545,-3.500055254,0.0009576,
1.575676545,-3.515044395,0.00096,
1.577036072,-3.517769694,0.0009624,
1.585193231,-3.521857642,0.0009648,
1.581114651,-3.515044395,0.0009672,
1.574317019,-3.516407045,0.0009696,
1.583833704,-3.513681746,0.000972,
1.579755125,-3.5068685,0.0009744,
1.579755125,-3.513681746,0.0009768,
1.572957492,-3.532758836,0.0009792,
1.577036072,-3.510956448,0.0009816,
1.579755125,-3.510956448,0.000984,
1.578395598,-3.517769694,0.0009864,
1.575676545,-3.515044395,0.0009888,
1.577036072,-3.517769694,0.0009912,
1.577036072,-3.52458294,0.0009936,
1.581114651,-3.508231149,0.000996,
1.582474178,-3.509593798,0.0009984,
1.577036072,-3.513681746,0.0010008,
1.582474178,-3.530033537,0.0010032,
1.58927181,-3.510956448,0.0010056,
1.579755125,-3.513681746,0.001008,
1.574317019,-3.521857642,0.0010104,
1.583833704,-3.509593798,0.0010128,
1.579755125,-3.501417903,0.0010152,
1.579755125,-3.510956448,0.0010176,
1.582474178,-3.513681746,0.00102,
1.577036072,-3.521857642,0.0010224,
1.579755125,-3.520494992,0.0010248,
1.574317019,-3.519132343,0.0010272,
1.578395598,-3.527308239,0.0010296,
1.574317019,-3.516407045,0.001032,
1.578395598,-3.510956448,0.0010344,
1.575676545,-3.517769694,0.0010368,
1.581114651,-3.52458294,0.0010392,
1.577036072,-3.517769694,0.0010416,
1.581114651,-3.521857642,0.001044,
1.583833704,-3.521857642,0.0010464,
1.582474178,-3.512319097,0.0010488,
1.582474178,-3.520494992,0.0010512,
1.577036072,-3.517769694,0.0010536,
1.579755125,-3.516407045,0.001056,
1.571597966,-3.517769694,0.0010584,
1.582474178,-3.512319097,0.0010608,
1.570238439,-3.513681746,0.0010632,
1.587912284,-3.509593798,0.0010656,
1.581114651,-3.512319097,0.001068,
1.575676545,-3.517769694,0.0010704,
1.577036072,-3.517769694,0.0010728,
1.570238439,-3.519132343,0.0010752,
1.579755125,-3.517769694,0.0010776,
1.571597966,-3.521857642,0.00108,
1.578395598,-3.519132343,0.0010824,
1.579755125,-3.517769694,0.0010848,
1.578395598,-3.517769694,0.0010872,
1.582474178,-3.5068685,0.0010896,
1.575676545,-3.515044395,0.001092,
1.577036072,-3.515044395,0.0010944,
1.583833704,-3.516407045,0.0010968,
1.583833704,-3.5068685,0.0010992,
1.575676545,-3.52458294,0.0011016,
1.575676545,-3.5068685,0.001104,
1.581114651,-3.498692604,0.0011064,
1.578395598,-3.521857642,0.0011088,
1.586552757,-3.515044395,0.0011112,
1.571597966,-3.5068685,0.0011136,
1.585193231,-3.510956448,0.001116,
1.582474178,-3.517769694,0.0011184,
1.579755125,-3.515044395,0.0011208,
1.571597966,-3.516407045,0.0011232,
1.575676545,-3.516407045,0.0011256,
1.586552757,-3.508231149,0.001128,
1.572957492,-3.520494992,0.0011304,
1.577036072,-3.519132343,0.0011328,
1.587912284,-3.501417903,0.0011352,
1.575676545,-3.516407045,0.0011376,
1.577036072,-3.516407045,0.00114,
1.572957492,-3.502780552,0.0011424,
1.574317019,-3.523220291,0.0011448,
1.585193231,-3.517769694,0.0011472,
1.583833704,-3.502780552,0.0011496,
1.585193231,-3.512319097,0.001152,
1.578395598,-3.508231149,0.0011544,
1.574317019,-3.515044395,0.0011568,
1.574317019,-3.512319097,0.0011592,
1.590631337,-3.5068685,0.0011616,
1.581114651,-3.510956448,0.001164,
1.579755125,-3.513681746,0.0011664,
1.579755125,-3.508231149,0.0011688,
1.579755125,-3.512319097,0.0011712,
1.582474178,-3.516407045,0.0011736,
1.581114651,-3.516407045,0.001176,
1.577036072,-3.517769694,0.0011784,
1.579755125,-3.515044395,0.0011808,
1.577036072,-3.516407045,0.0011832,
1.575676545,-3.520494992,0.0011856,
1.585193231,-3.512319097,0.001188,
1.579755125,-3.515044395,0.0011904,
1.577036072,-3.516407045,0.0011928,
1.578395598,-3.5068685,0.0011952,
1.578395598,-3.510956448,0.0011976,
1.579755125,-3.515044395,0.0012,
1.579755125,-3.513681746,0.0012024,
1.571597966,-3.510956448,0.0012048,
1.577036072,-3.517769694,0.0012072,
1.591990864,-3.517769694,0.0012096,
1.581114651,-3.513681746,0.001212,
1.572957492,-3.517769694,0.0012144,
1.586552757,-3.515044395,0.0012168,
1.577036072,-3.519132343,0.0012192,
1.577036072,-3.517769694,0.0012216,
1.579755125,-3.513681746,0.001224,
1.571597966,-3.520494992,0.0012264,
1.575676545,-3.520494992,0.0012288,
