File:    C:\exports\T804.txt
Created: Friday, April 28, 2017 12:54:49 PM
Header time format: Absolute
Time of first sample: 118 12:53:47.693618299
Title:   T804

Time	Vel 1 Sense	SG3 TBar Axial	Thermocouple	Flash Trigger	TBar Poisson	IR 1	Gun Fire 24V	Vel 2 Sense	SG2 IBar	Photron Exp Out 1	Photron Exp Out 2	IR 2	Ev C1_01	Ev C1_08
s	V	V	V	V	V		V	V	V					
0.0041195	4.8781	-0.035572	-3.19524E-005	4.97151	-0.0266818	0	23.8881	4.88817	0.00743344	0	0	0	0	0
0.00412	4.87607	-0.0355922	-3.19524E-005	4.97015	-0.0266886	0	23.91	4.88749	0.00741001	0	0	0	0	0
0.0041205	4.88014	-0.035535	-3.19524E-005	4.97219	-0.0266477	0	23.9336	4.88987	0.00742005	0	0	0	0	0
0.004121	4.87708	-0.0355484	-3.19524E-005	4.97083	-0.0266545	0	23.9471	4.88987	0.00746356	0	0	0	0	0
0.0041215	4.87505	-0.0355686	-3.19524E-005	4.96742	-0.0267124	0	23.9487	4.88715	0.00734642	0	0	0	0	0
0.004122	4.87674	-0.0355316	-3.19524E-005	4.97151	-0.0266886	0	23.9437	4.88783	0.00741336	0	0	0	0	0
0.0041225	4.87505	-0.0355686	-3.19524E-005	4.97219	-0.0267158	0	23.9369	4.88715	0.0073665	0	0	0	0	0
0.004123	4.87573	-0.0355215	-3.52991E-005	4.96674	-0.0266818	0	23.9302	4.88545	0.00731295	0	0	0	0	0
0.0041235	4.8781	-0.0355047	-3.52991E-005	4.96947	-0.026709	0	23.9251	4.88919	0.0073096	0	0	0	0	0
0.004124	4.87708	-0.0354812	-3.86458E-005	4.96538	-0.0267294	0	23.9218	4.88885	0.00740666	0	0	0	0	0
0.0041245	4.87674	-0.0354812	-3.86458E-005	4.96538	-0.0267328	0	23.9184	4.88851	0.00731295	0	0	0	0	0
0.004125	4.87573	-0.0354745	-4.19924E-005	4.97015	-0.0267362	0	23.9117	4.88715	0.00726944	0	0	0	0	0
0.0041255	4.87607	-0.0354576	-4.19924E-005	4.97628	-0.0266988	0	23.9032	4.88681	0.00726944	0	0	0	0	0
0.004126	4.87708	-0.0354879	-4.53391E-005	4.96947	-0.0267328	0	23.8965	4.88987	0.00729287	0	0	0	0	0
0.0041265	4.87641	-0.0354408	-4.53391E-005	4.96606	-0.0267566	0	23.8914	4.89021	0.0073096	0	0	0	0	0
0.004127	4.87437	-0.0354442	-4.53391E-005	4.97559	-0.0266784	0	23.8914	4.88647	0.00729956	0	0	0	0	0
0.0041275	4.87742	-0.0354644	-4.53391E-005	4.9681	-0.0267056	0	23.8914	4.88919	0.00732634	0	0	0	0	0
0.004128	4.87607	-0.0355014	-4.53391E-005	4.97083	-0.0267124	0	23.8914	4.88749	0.00724936	0	0	0	0	0
0.0041285	4.87607	-0.0353971	-4.53391E-005	4.97083	-0.0266613	0	23.8897	4.88953	0.00735646	0	0	0	0	0
0.004129	4.87641	-0.0354812	-4.53391E-005	4.97015	-0.0266818	0	23.8864	4.88885	0.00724936	0	0	0	0	0
0.0041295	4.87505	-0.0355014	-4.53391E-005	4.97559	-0.0267396	0	23.8847	4.88783	0.00717573	0	0	0	0	0
0.00413	4.87505	-0.0354778	-4.53391E-005	4.97559	-0.026709	0	23.883	4.88885	0.00721589	0	0	0	0	0
0.0041305	4.87539	-0.0355014	-4.53391E-005	4.96606	-0.0267226	0	23.8847	4.88885	0.00719581	0	0	0	0	0
0.004131	4.87708	-0.0354711	-4.53391E-005	4.97083	-0.026743	0	23.8864	4.88987	0.0072025	0	0	0	0	0
0.0041315	4.87369	-0.0354509	-4.53391E-005	4.97083	-0.0267124	0	23.8881	4.88885	0.00716903	0	0	0	0	0
0.004132	4.87505	-0.0354778	-4.19924E-005	4.96947	-0.0266477	0	23.8881	4.88681	0.00727613	0	0	0	0	0
0.0041325	4.87539	-0.0354644	-3.86458E-005	4.97083	-0.0266988	0	23.8847	4.88715	0.00719916	0	0	0	0	0
0.004133	4.87742	-0.0354711	-3.52991E-005	4.97696	-0.026709	0	23.883	4.88715	0.00720585	0	0	0	0	0
0.0041335	4.87674	-0.0354879	-3.19524E-005	4.97628	-0.0266852	0	23.883	4.88987	0.00717573	0	0	0	0	0
0.004134	4.87708	-0.0354408	-2.86057E-005	4.97968	-0.0266511	0	23.883	4.88817	0.00710879	0	0	0	0	0
0.0041345	4.87674	-0.0355753	-2.52591E-005	4.97696	-0.0267056	0	23.8864	4.88987	0.00702846	0	0	0	0	0
0.004135	4.87505	-0.0355014	-2.19124E-005	4.97696	-0.026692	0	23.8914	4.88715	0.00710544	0	0	0	0	0
0.0041355	4.87471	-0.0355316	-1.85657E-005	4.97628	-0.0266205	0	23.9066	4.88919	0.00711883	0	0	0	0	0
0.004136	4.87674	-0.0355417	-1.5219E-005	4.979	-0.0267668	0	23.9268	4.89021	0.00704185	0	0	0	0	0
0.0041365	4.87674	-0.0355451	-1.18724E-005	4.97491	-0.0267498	0	23.9454	4.88647	0.00701508	0	0	0	0	0
0.004137	4.87708	-0.0355922	-1.18724E-005	4.98377	-0.0267226	0	23.9538	4.88885	0.00694814	0	0	0	0	0
0.0041375	4.87641	-0.0355518	-8.52568E-006	4.97696	-0.0266341	0	23.9538	4.88681	0.00689124	0	0	0	0	0
0.004138	4.87674	-0.0356191	-8.52568E-006	4.97423	-0.0266886	0	23.9504	4.88919	0.00689793	0	0	0	0	0
0.0041385	4.87607	-0.0356325	-8.52568E-006	4.98104	-0.0266579	0	23.9454	4.88817	0.00684438	0	0	0	0	0
0.004139	4.87674	-0.0355854	-8.52568E-006	4.98377	-0.0266545	0	23.9369	4.88851	0.00669377	0	0	0	0	0
0.0041395	4.8781	-0.0356258	-8.52568E-006	4.97015	-0.0266341	0	23.9285	4.88749	0.00675067	0	0	0	0	0
0.00414	4.87437	-0.0355787	-8.52568E-006	4.97628	-0.0266579	0	23.9218	4.88885	0.00667704	0	0	0	0	0
0.0041405	4.87844	-0.0356661	-1.18724E-005	4.97968	-0.026675	0	23.915	4.88919	0.00664691	0	0	0	0	0
0.004141	4.87742	-0.0356493	-1.18724E-005	4.97559	-0.0266716	0	23.9083	4.88885	0.00654316	0	0	0	0	0
0.0041415	4.87403	-0.0356325	-1.18724E-005	4.97491	-0.0266716	0	23.9015	4.88851	0.00659336	0	0	0	0	0
0.004142	4.87437	-0.0356191	-1.18724E-005	4.98036	-0.0266239	0	23.8948	4.88613	0.00650634	0	0	0	0	0
0.0041425	4.87708	-0.0356964	-1.18724E-005	4.97628	-0.0266545	0	23.8914	4.88919	0.00651638	0	0	0	0	0
0.004143	4.87776	-0.0357401	-1.5219E-005	4.97491	-0.0266818	0	23.8914	4.88919	0.00650634	0	0	0	0	0
0.0041435	4.87674	-0.035683	-1.5219E-005	4.979	-0.0266103	0	23.8914	4.89021	0.00636912	0	0	0	0	0
0.004144	4.88014	-0.0357065	-1.85657E-005	4.97696	-0.026675	0	23.8948	4.88817	0.00635908	0	0	0	0	0
0.0041445	4.87708	-0.0357132	-1.85657E-005	4.97151	-0.0265593	0	23.8948	4.88681	0.00623859	0	0	0	0	0
0.004145	4.8781	-0.0356695	-2.19124E-005	4.979	-0.0265967	0	23.8948	4.88647	0.00617165	0	0	0	0	0
0.0041455	4.87607	-0.0357637	-2.19124E-005	4.96879	-0.0266682	0	23.8931	4.88783	0.00613149	0	0	0	0	0
0.004146	4.87742	-0.0357166	-2.52591E-005	4.979	-0.0266716	0	23.8914	4.88953	0.00611475	0	0	0	0	0
0.0041465	4.87844	-0.0357468	-2.52591E-005	4.97968	-0.0266273	0	23.8914	4.88885	0.00611141	0	0	0	0	0
0.004147	4.87505	-0.0357468	-2.86057E-005	4.97559	-0.0266613	0	23.8914	4.88953	0.00600431	0	0	0	0	0
0.0041475	4.87607	-0.0357468	-2.86057E-005	4.97423	-0.0266307	0	23.8914	4.88749	0.00600765	0	0	0	0	0
0.004148	4.8781	-0.0357805	-2.86057E-005	4.97355	-0.0266069	0	23.8897	4.88851	0.00598423	0	0	0	0	0
0.0041485	4.87742	-0.0357502	-2.86057E-005	4.97287	-0.0266341	0	23.8881	4.88817	0.00587043	0	0	0	0	0
0.004149	4.87471	-0.0357906	-2.86057E-005	4.97355	-0.0265797	0	23.8864	4.89055	0.00587712	0	0	0	0	0
0.0041495	4.87607	-0.0358511	-2.52591E-005	4.97491	-0.0266103	0	23.8864	4.89055	0.00587043	0	0	0	0	0
0.00415	4.87844	-0.0357704	-2.52591E-005	4.97355	-0.0265831	0	23.8864	4.88783	0.00574994	0	0	0	0	0
0.0041505	4.87607	-0.0358141	-2.52591E-005	4.96947	-0.0266137	0	23.8897	4.89089	0.00575664	0	0	0	0	0
0.004151	4.8781	-0.0358343	-2.86057E-005	4.97423	-0.0265729	0	23.9015	4.88919	0.00573655	0	0	0	0	0
0.0041515	4.8781	-0.035804	-2.86057E-005	4.96947	-0.0266545	0	23.9201	4.88953	0.00566292	0	0	0	0	0
0.004152	4.87607	-0.0358007	-2.86057E-005	4.96947	-0.0265763	0	23.9403	4.89123	0.00572317	0	0	0	0	0
0.0041525	4.87607	-0.0358713	-2.86057E-005	4.96266	-0.0266035	0	23.9521	4.89089	0.00563615	0	0	0	0	0
0.004153	4.87471	-0.0358276	-2.86057E-005	4.97491	-0.0266307	0	23.9538	4.88987	0.00558929	0	0	0	0	0
0.0041535	4.87674	-0.0358915	-2.86057E-005	4.97491	-0.0265593	0	23.9504	4.88987	0.00562945	0	0	0	0	0
0.004154	4.87539	-0.0358814	-2.86057E-005	4.96266	-0.0265695	0	23.9454	4.88817	0.00557255	0	0	0	0	0
0.0041545	4.87369	-0.0359083	-2.86057E-005	4.97355	-0.0265049	0	23.9386	4.88919	0.00556586	0	0	0	0	0
0.004155	4.87539	-0.0358578	-2.86057E-005	4.97491	-0.0265627	0	23.9319	4.88545	0.00547549	0	0	0	0	0
0.0041555	4.87641	-0.0359015	-2.86057E-005	4.97559	-0.0265559	0	23.9235	4.88783	0.00549558	0	0	0	0	0
0.004156	4.87641	-0.0359822	-2.86057E-005	4.98036	-0.0265559	0	23.9167	4.88647	0.00536839	0	0	0	0	0
0.0041565	4.87742	-0.0359385	-2.86057E-005	4.97423	-0.0265423	0	23.91	4.88885	0.00531484	0	0	0	0	0
0.004157	4.87776	-0.0360125	-2.86057E-005	4.96334	-0.0265083	0	23.9049	4.88953	0.00532154	0	0	0	0	0
0.0041575	4.87742	-0.0359385	-2.86057E-005	4.979	-0.0265117	0	23.8999	4.88885	0.00528807	0	0	0	0	0
0.004158	4.87539	-0.0358847	-2.86057E-005	4.97355	-0.0265457	0	23.8965	4.88647	0.00516423	0	0	0	0	0
0.0041585	4.87708	-0.0359385	-2.86057E-005	4.96674	-0.0265695	0	23.8931	4.88919	0.00507721	0	0	0	0	0
0.004159	4.87674	-0.0359688	-3.19524E-005	4.96742	-0.0265525	0	23.8914	4.89055	0.0050906	0	0	0	0	0
0.0041595	4.87844	-0.0360361	-3.19524E-005	4.97559	-0.0265287	0	23.8897	4.89055	0.00510399	0	0	0	0	0
0.00416	4.87641	-0.0360596	-3.52991E-005	4.97559	-0.0265014	0	23.8897	4.89089	0.00494333	0	0	0	0	0
0.0041605	4.87878	-0.0360293	-3.52991E-005	4.97355	-0.0264538	0	23.8881	4.89021	0.00493329	0	0	0	0	0
0.004161	4.87607	-0.0360865	-3.86458E-005	4.97015	-0.0264572	0	23.8864	4.88885	0.00490987	0	0	0	0	0
0.0041615	4.87403	-0.0360394	-3.86458E-005	4.96538	-0.0264742	0	23.8847	4.88817	0.00488644	0	0	0	0	0
0.004162	4.87776	-0.036026	-4.19924E-005	4.97151	-0.0264742	0	23.883	4.88885	0.00485966	0	0	0	0	0
0.0041625	4.87573	-0.0360764	-4.19924E-005	4.97559	-0.0264368	0	23.8813	4.89157	0.00474921	0	0	0	0	0
0.004163	4.87776	-0.0360865	-4.53391E-005	4.979	-0.026464	0	23.883	4.88715	0.00468897	0	0	0	0	0
0.0041635	4.87641	-0.03611	-4.53391E-005	4.97696	-0.0264436	0	23.8847	4.88987	0.00471574	0	0	0	0	0
0.004164	4.87708	-0.0360192	-4.53391E-005	4.97491	-0.0264776	0	23.8847	4.89021	0.00464881	0	0	0	0	0
0.0041645	4.87573	-0.036073	-4.53391E-005	4.97628	-0.026498	0	23.8847	4.88953	0.00461868	0	0	0	0	0
0.004165	4.87641	-0.0360798	-4.53391E-005	4.9681	-0.0265457	0	23.883	4.89089	0.00457852	0	0	0	0	0
0.0041655	4.87776	-0.0360764	-4.53391E-005	4.96674	-0.0264028	0	23.883	4.88987	0.00452832	0	0	0	0	0
0.004166	4.8781	-0.0361571	-4.53391E-005	4.97083	-0.0264776	0	23.8847	4.88953	0.00452162	0	0	0	0	0
0.0041665	4.8781	-0.0361907	-4.19924E-005	4.96402	-0.0264096	0	23.8914	4.89157	0.00439779	0	0	0	0	0
0.004167	4.87844	-0.0361571	-4.19924E-005	4.96538	-0.0263654	0	23.91	4.88953	0.00445134	0	0	0	0	0
0.0041675	4.8798	-0.0362076	-4.19924E-005	4.97151	-0.0263926	0	23.9336	4.88851	0.00435762	0	0	0	0	0
0.004168	4.87708	-0.0361907	-4.19924E-005	4.97015	-0.0264164	0	23.9504	4.88817	0.00429738	0	0	0	0	0
0.0041685	4.8781	-0.0362513	-4.19924E-005	4.97083	-0.0264368	0	23.9555	4.89123	0.00430742	0	0	0	0	0
0.004169	4.87742	-0.0362008	-4.19924E-005	4.97015	-0.0263926	0	23.9521	4.88987	0.00425722	0	0	0	0	0
0.0041695	4.87641	-0.0363017	-4.19924E-005	4.96879	-0.026396	0	23.9471	4.88681	0.00418693	0	0	0	0	0
0.00417	4.87776	-0.0362311	-4.19924E-005	4.97423	-0.0263892	0	23.9403	4.88919	0.00417354	0	0	0	0	0
0.0041705	4.8781	-0.0362715	-4.19924E-005	4.96947	-0.0263552	0	23.9353	4.88817	0.00417354	0	0	0	0	0
0.004171	4.87674	-0.0362446	-4.19924E-005	4.9681	-0.0264266	0	23.9285	4.88749	0.00415346	0	0	0	0	0
0.0041715	4.87471	-0.0363522	-3.86458E-005	4.97015	-0.0264232	0	23.9184	4.88783	0.00408987	0	0	0	0	0
0.004172	4.87708	-0.0363791	-3.86458E-005	4.96947	-0.0263416	0	23.91	4.89089	0.0040631	0	0	0	0	0
0.0041725	4.87912	-0.0363185	-3.52991E-005	4.97423	-0.0264266	0	23.9015	4.89055	0.00410326	0	0	0	0	0
0.004173	4.87776	-0.0364329	-3.19524E-005	4.96742	-0.0263347	0	23.8965	4.89089	0.00403632	0	0	0	0	0
0.0041735	4.87674	-0.0363757	-2.86057E-005	4.95721	-0.0263211	0	23.8948	4.89089	0.00404636	0	0	0	0	0
0.004174	4.87708	-0.0363757	-2.86057E-005	4.97015	-0.0263416	0	23.8931	4.88851	0.00398612	0	0	0	0	0
0.0041745	4.8781	-0.0364564	-2.52591E-005	4.96742	-0.0263484	0	23.8931	4.88953	0.00403297	0	0	0	0	0
0.004175	4.87573	-0.0364127	-2.19124E-005	4.97355	-0.0263347	0	23.8914	4.88817	0.00400285	0	0	0	0	0
0.0041755	4.87878	-0.0364631	-1.85657E-005	4.97219	-0.0263484	0	23.8897	4.89157	0.00397608	0	0	0	0	0
0.004176	4.8781	-0.0365371	-1.85657E-005	4.97083	-0.0263552	0	23.8897	4.88851	0.00393926	0	0	0	0	0
0.0041765	4.87742	-0.0365607	-1.5219E-005	4.97696	-0.0262769	0	23.8897	4.89123	0.00402628	0	0	0	0	0
0.004177	4.88014	-0.0366111	-1.5219E-005	4.97015	-0.0262293	0	23.8914	4.89123	0.00393257	0	0	0	0	0
0.0041775	4.87674	-0.0365438	-1.5219E-005	4.98172	-0.0263075	0	23.8897	4.88817	0.00396604	0	0	0	0	0
0.004178	4.87607	-0.0365506	-1.5219E-005	4.97423	-0.0262633	0	23.8864	4.88783	0.00398277	0	0	0	0	0
0.0041785	4.87674	-0.0365472	-1.5219E-005	4.97015	-0.0262769	0	23.8847	4.89089	0.00394595	0	0	0	0	0
0.004179	4.87844	-0.0366447	-1.5219E-005	4.97696	-0.0262565	0	23.8813	4.88817	0.00398612	0	0	0	0	0
0.0041795	4.87742	-0.0366346	-1.85657E-005	4.979	-0.0262395	0	23.8796	4.89089	0.00398946	0	0	0	0	0
0.00418	4.87878	-0.036638	-2.19124E-005	4.97559	-0.0262701	0	23.8813	4.89123	0.00390244	0	0	0	0	0
0.0041805	4.87844	-0.0366481	-2.19124E-005	4.97083	-0.0261817	0	23.8813	4.89089	0.00397608	0	0	0	0	0
0.004181	4.8781	-0.036675	-2.52591E-005	4.97015	-0.0262191	0	23.883	4.88885	0.00387232	0	0	0	0	0
0.0041815	4.87539	-0.0366784	-2.52591E-005	4.97832	-0.0262055	0	23.8813	4.88851	0.00384555	0	0	0	0	0
0.004182	4.87946	-0.0366851	-2.86057E-005	4.979	-0.0262531	0	23.8813	4.88987	0.00392253	0	0	0	0	0
0.0041825	4.88048	-0.0367456	-2.86057E-005	4.97287	-0.0262089	0	23.8897	4.88953	0.00391583	0	0	0	0	0
0.004183	4.8798	-0.0368398	-2.86057E-005	4.97764	-0.0262361	0	23.91	4.89055	0.0038924	0	0	0	0	0
0.0041835	4.87946	-0.0367624	-2.86057E-005	4.97696	-0.0261851	0	23.9319	4.88919	0.0038924	0	0	0	0	0
0.004184	4.87946	-0.0368633	-2.86057E-005	4.97287	-0.0262463	0	23.9454	4.88919	0.00391918	0	0	0	0	0
0.0041845	4.87742	-0.0368129	-2.86057E-005	4.97628	-0.0261817	0	23.9487	4.88851	0.00386228	0	0	0	0	0
0.004185	4.87708	-0.0368162	-2.86057E-005	4.97696	-0.0262361	0	23.9437	4.88885	0.00391918	0	0	0	0	0
0.0041855	4.87674	-0.0368196	-3.19524E-005	4.97287	-0.0261953	0	23.9353	4.89021	0.00382212	0	0	0	0	0
0.004186	4.88149	-0.0369306	-3.19524E-005	4.97559	-0.0261714	0	23.9285	4.88715	0.00390914	0	0	0	0	0
0.0041865	4.87946	-0.0369138	-3.19524E-005	4.97083	-0.0260932	0	23.9235	4.88953	0.00388906	0	0	0	0	0
0.004187	4.88014	-0.0369676	-3.19524E-005	4.96947	-0.0261476	0	23.9201	4.89021	0.00380204	0	0	0	0	0
0.0041875	4.87776	-0.0369339	-3.52991E-005	4.97151	-0.0261442	0	23.915	4.89021	0.00387567	0	0	0	0	0
0.004188	4.87674	-0.0368768	-3.52991E-005	4.96879	-0.0261646	0	23.9083	4.88953	0.00386563	0	0	0	0	0
0.0041885	4.87742	-0.0369306	-3.52991E-005	4.97764	-0.0261612	0	23.9015	4.88919	0.00383216	0	0	0	0	0
0.004189	4.87946	-0.0370079	-3.86458E-005	4.97764	-0.026083	0	23.8948	4.88953	0.00388571	0	0	0	0	0
0.0041895	4.8798	-0.0370012	-3.86458E-005	4.97083	-0.0261204	0	23.8931	4.88919	0.00384555	0	0	0	0	0
0.00419	4.88014	-0.0370079	-3.86458E-005	4.97151	-0.0261238	0	23.8931	4.89021	0.00381542	0	0	0	0	0
0.0041905	4.87912	-0.0371021	-4.19924E-005	4.97559	-0.0261476	0	23.8931	4.89021	0.00376522	0	0	0	0	0
0.004191	4.87674	-0.037092	-4.19924E-005	4.97423	-0.0260626	0	23.8897	4.88885	0.00375518	0	0	0	0	0
0.0041915	4.87776	-0.0370954	-4.19924E-005	4.96606	-0.0260694	0	23.8864	4.88919	0.00377861	0	0	0	0	0
0.004192	4.8798	-0.0371055	-4.19924E-005	4.96742	-0.0260932	0	23.883	4.89089	0.00374514	0	0	0	0	0
0.0041925	4.8781	-0.037166	-4.53391E-005	4.96606	-0.0260524	0	23.8813	4.88953	0.00366816	0	0	0	0	0
0.004193	4.87742	-0.0371828	-4.53391E-005	4.9681	-0.0261034	0	23.8813	4.89089	0.00363134	0	0	0	0	0
0.0041935	4.87946	-0.0372131	-4.53391E-005	4.97219	-0.0260796	0	23.883	4.89089	0.00362465	0	0	0	0	0
0.004194	4.87946	-0.0371593	-4.53391E-005	4.97083	-0.0260694	0	23.8847	4.89123	0.00366147	0	0	0	0	0
0.0041945	4.87776	-0.0372534	-4.19924E-005	4.979	-0.026117	0	23.8864	4.88851	0.00359118	0	0	0	0	0
0.004195	4.87844	-0.0371828	-4.19924E-005	4.97832	-0.0260388	0	23.8847	4.89157	0.00356441	0	0	0	0	0
0.0041955	4.88183	-0.0372938	-4.19924E-005	4.97559	-0.0260286	0	23.883	4.89191	0.00365812	0	0	0	0	0
0.004196	4.8798	-0.0372971	-4.19924E-005	4.97832	-0.0260218	0	23.883	4.88919	0.00361126	0	0	0	0	0
0.0041965	4.8798	-0.0372669	-4.19924E-005	4.97219	-0.0260728	0	23.883	4.88851	0.00357445	0	0	0	0	0
0.004197	4.87776	-0.0373072	-4.19924E-005	4.97287	-0.0260184	0	23.8847	4.89021	0.00359453	0	0	0	0	0
0.0041975	4.8781	-0.0373509	-4.19924E-005	4.98104	-0.0260218	0	23.8847	4.89157	0.00359453	0	0	0	0	0
0.004198	4.87776	-0.037361	-4.19924E-005	4.96947	-0.026032	0	23.8864	4.88749	0.003628	0	0	0	0	0
0.0041985	4.87641	-0.0373173	-4.19924E-005	4.9681	-0.026032	0	23.8999	4.89225	0.00348408	0	0	0	0	0
0.004199	4.88082	-0.0373678	-4.19924E-005	4.97219	-0.0259707	0	23.9218	4.89021	0.00346065	0	0	0	0	0
0.0041995	4.87878	-0.0374316	-4.19924E-005	4.96947	-0.0259435	0	23.942	4.89497	0.00357445	0	0	0	0	0
0.0042	4.87708	-0.0374754	-4.19924E-005	4.96742	-0.0259571	0	23.9504	4.88953	0.00345396	0	0	0	0	0
0.0042005	4.87742	-0.0374518	-4.19924E-005	4.96947	-0.0259707	0	23.9504	4.88885	0.00351755	0	0	0	0	0
0.004201	4.87742	-0.0374686	-4.19924E-005	4.96947	-0.0260115	0	23.9454	4.88919	0.00347069	0	0	0	0	0
0.0042015	4.87776	-0.0374619	-4.19924E-005	4.96742	-0.0260218	0	23.9386	4.89361	0.00350081	0	0	0	0	0
0.004202	4.87878	-0.0375662	-4.19924E-005	4.96606	-0.0259537	0	23.9302	4.89021	0.0035142	0	0	0	0	0
0.0042025	4.87844	-0.0375359	-4.19924E-005	4.97832	-0.026015	0	23.9235	4.88987	0.0035209	0	0	0	0	0
0.004203	4.87946	-0.0376032	-4.19924E-005	4.97423	-0.0259571	0	23.9184	4.89089	0.00348743	0	0	0	0	0
0.0042035	4.87708	-0.0376401	-4.19924E-005	4.9681	-0.0259333	0	23.915	4.88987	0.00348408	0	0	0	0	0
0.004204	4.87641	-0.0376132	-4.19924E-005	4.97559	-0.0259435	0	23.91	4.89055	0.00348408	0	0	0	0	0
0.0042045	4.8781	-0.0375863	-4.19924E-005	4.9681	-0.0259809	0	23.9032	4.89089	0.00345396	0	0	0	0	0
0.004205	4.87946	-0.03762	-4.19924E-005	4.97355	-0.0259299	0	23.8965	4.89259	0.00355102	0	0	0	0	0
0.0042055	4.87674	-0.0377175	-4.19924E-005	4.96402	-0.0259095	0	23.8914	4.89157	0.00345061	0	0	0	0	0
0.004206	4.87674	-0.037694	-4.19924E-005	4.96947	-0.0259231	0	23.8897	4.89089	0.00356441	0	0	0	0	0
0.0042065	4.87708	-0.0377209	-4.19924E-005	4.97287	-0.0258653	0	23.8914	4.88953	0.00350751	0	0	0	0	0
0.004207	4.87912	-0.0377612	-4.53391E-005	4.97151	-0.0258585	0	23.8931	4.88987	0.00350751	0	0	0	0	0
0.0042075	4.87776	-0.037852	-4.53391E-005	4.97083	-0.0258993	0	23.8931	4.88885	0.00347404	0	0	0	0	0
0.004208	4.87708	-0.0378285	-4.53391E-005	4.97083	-0.0258721	0	23.8931	4.88885	0.00346065	0	0	0	0	0
0.0042085	4.8781	-0.0378352	-4.53391E-005	4.97083	-0.0258517	0	23.8914	4.89123	0.00339371	0	0	0	0	0
0.004209	4.88014	-0.0379058	-4.86858E-005	4.97083	-0.0258346	0	23.8897	4.88953	0.003464	0	0	0	0	0
0.0042095	4.87776	-0.0379193	-4.86858E-005	4.96198	-0.0257496	0	23.8881	4.89191	0.00342718	0	0	0	0	0
0.00421	4.87946	-0.0379058	-4.86858E-005	4.97015	-0.02577	0	23.8881	4.88987	0.00343722	0	0	0	0	0
0.0042105	4.87742	-0.0379596	-4.86858E-005	4.96742	-0.0257598	0	23.8881	4.89089	0.00337698	0	0	0	0	0
0.004211	4.87607	-0.0380269	-4.53391E-005	4.97219	-0.0257666	0	23.8881	4.89191	0.00339371	0	0	0	0	0
0.0042115	4.8798	-0.0379899	-4.53391E-005	4.96674	-0.0258108	0	23.8864	4.89123	0.00338367	0	0	0	0	0
0.004212	4.87946	-0.0380302	-4.53391E-005	4.96879	-0.0257802	0	23.8864	4.89089	0.0033502	0	0	0	0	0
0.0042125	4.88149	-0.0380639	-4.19924E-005	4.9647	-0.0257564	0	23.8847	4.88919	0.0033	0	0	0	0	0
0.004213	4.87844	-0.0380807	-4.19924E-005	4.96266	-0.0257428	0	23.883	4.89191	0.0032431	0	0	0	0	0
0.0042135	4.88014	-0.0381311	-3.86458E-005	4.97287	-0.0257428	0	23.8847	4.89259	0.00326988	0	0	0	0	0
0.004214	4.87912	-0.0381782	-3.52991E-005	4.97015	-0.0257088	0	23.8965	4.88919	0.0031929	0	0	0	0	0
0.0042145	4.88048	-0.038158	-3.52991E-005	4.96947	-0.0256884	0	23.9167	4.89123	0.0032498	0	0	0	0	0
0.004215	4.8781	-0.0381917	-3.19524E-005	4.96879	-0.0256509	0	23.9369	4.89055	0.00326318	0	0	0	0	0
0.0042155	4.87912	-0.0381917	-2.86057E-005	4.96402	-0.0256271	0	23.9487	4.89123	0.00320963	0	0	0	0	0
0.004216	4.87946	-0.0382959	-2.86057E-005	4.96334	-0.0256884	0	23.9504	4.88885	0.00319959	0	0	0	0	0
0.0042165	4.8798	-0.0382387	-2.52591E-005	4.97287	-0.0255863	0	23.9454	4.88987	0.00316612	0	0	0	0	0
0.004217	4.87912	-0.0383464	-2.52591E-005	4.96879	-0.0256952	0	23.9403	4.89021	0.00317282	0	0	0	0	0
0.0042175	4.8781	-0.0383127	-2.19124E-005	4.96879	-0.0256237	0	23.9336	4.88919	0.00315274	0	0	0	0	0
0.004218	4.8798	-0.0382925	-2.19124E-005	4.95653	-0.0256475	0	23.9268	4.89259	0.00309918	0	0	0	0	0
0.0042185	4.8798	-0.038306	-2.19124E-005	4.9647	-0.0256101	0	23.9201	4.89123	0.00310588	0	0	0	0	0
0.004219	4.87912	-0.0383464	-2.19124E-005	4.97015	-0.0256611	0	23.9117	4.89157	0.00308914	0	0	0	0	0
0.0042195	4.87946	-0.0383733	-2.19124E-005	4.97423	-0.0255965	0	23.9049	4.89021	0.00303225	0	0	0	0	0
0.00422	4.87878	-0.0383161	-2.52591E-005	4.97491	-0.0255353	0	23.8999	4.88987	0.002972	0	0	0	0	0
0.0042205	4.87946	-0.0383262	-2.52591E-005	4.97015	-0.0255999	0	23.8965	4.89191	0.00298539	0	0	0	0	0
0.004221	4.87844	-0.0382589	-2.52591E-005	4.98513	-0.0255931	0	23.8931	4.88987	0.00294857	0	0	0	0	0
0.0042215	4.87776	-0.0382757	-2.86057E-005	4.97559	-0.0255897	0	23.8914	4.89327	0.00285821	0	0	0	0	0
0.004222	4.88082	-0.038343	-2.86057E-005	4.97968	-0.0256101	0	23.8881	4.89327	0.00280131	0	0	0	0	0
0.0042225	4.87844	-0.0382892	-3.19524E-005	4.97559	-0.0256203	0	23.8881	4.88987	0.00283478	0	0	0	0	0
0.004223	4.8798	-0.0383968	-3.19524E-005	4.98172	-0.0255319	0	23.8881	4.88953	0.00285486	0	0	0	0	0
